None,ticker,date,open,high,low,close,volume,ex-dividend,split_ratio,adj_open,adj_high,adj_low,adj_close,adj_volume,MAVshort,MAVlong,RSI,Decision
162,TSLA,2017-08-02,318.94,327.12,311.22,325.89,9911432.0,0.0,1.0,318.94,327.12,311.22,325.89,9911432.0,352.87766666666664,,41.61241319444444,Hold
163,TSLA,2017-08-01,323.0,324.45,316.13,319.57,8247544.0,0.0,1.0,323.0,324.45,316.13,319.57,8247544.0,351.32233333333335,,40.372670807453424,Hold
164,TSLA,2017-07-31,335.5,341.49,321.04,323.47,8499335.0,0.0,1.0,335.5,341.49,321.04,323.47,8499335.0,350.013,,36.56624482024869,Hold
165,TSLA,2017-07-28,336.89,339.6,332.51,335.07,4841257.0,0.0,1.0,336.89,339.6,332.51,335.07,4841257.0,349.059,,41.26309239863114,Hold
166,TSLA,2017-07-27,346.0,347.5,326.29,334.46,8259202.0,0.0,1.0,346.0,347.5,326.29,334.46,8259202.0,348.761,,33.46891342242883,Hold
167,TSLA,2017-07-26,340.36,345.5,338.12,343.85,4750198.0,0.0,1.0,340.36,345.5,338.12,343.85,4750198.0,348.53566666666666,,40.25932953826696,Hold
168,TSLA,2017-07-25,345.0,345.6,334.15,339.6,6958889.0,0.0,1.0,345.0,345.6,334.15,339.6,6958889.0,348.3713333333333,,37.607537894305636,Hold
169,TSLA,2017-07-24,330.24,343.399,330.01,342.52,8552012.0,0.0,1.0,330.24,343.399,330.01,342.52,8552012.0,348.1356666666667,,41.958189997353806,Hold
170,TSLA,2017-07-21,329.46,331.2575,325.8,328.4,4826383.0,0.0,1.0,329.46,331.2575,325.8,328.4,4826383.0,347.23566666666665,,37.39269880199982,Hold
171,TSLA,2017-07-20,326.9,330.22,324.2,329.92,5098707.0,0.0,1.0,326.9,330.22,324.2,329.92,5098707.0,346.36966666666666,,33.05089020023205,Hold
172,TSLA,2017-07-19,328.23,331.65,323.2193,325.26,6300735.0,0.0,1.0,328.23,331.65,323.2193,325.26,6300735.0,345.439,,30.430950048971596,Hold
173,TSLA,2017-07-18,317.5,329.13,315.66,328.24,6326961.0,0.0,1.0,317.5,329.13,315.66,328.24,6326961.0,344.8016666666666,,35.830790276754726,Hold
174,TSLA,2017-07-17,325.54,327.1,313.45,319.57,9784200.0,0.0,1.0,325.54,327.1,313.45,319.57,9784200.0,343.93199999999996,,31.688897606904675,Hold
175,TSLA,2017-07-14,323.19,328.42,321.22,327.78,5590393.0,0.0,1.0,323.19,328.42,321.22,327.78,5590393.0,343.2563333333334,,40.37867463876433,Hold
176,TSLA,2017-07-13,330.11,331.6,319.97,323.41,8540442.0,0.0,1.0,330.11,331.6,319.97,323.41,8540442.0,342.27233333333334,,48.51532567049811,Hold
177,TSLA,2017-07-12,330.4,333.1,324.5,329.52,10297839.0,0.0,1.0,330.4,333.1,324.5,329.52,10297839.0,341.49733333333336,,55.97167206817908,Hold
178,TSLA,2017-07-11,316.0,327.28,314.3,327.22,11400054.0,0.0,1.0,316.0,327.28,314.3,327.22,11400054.0,341.0263333333333,,52.294700771019464,Hold
179,TSLA,2017-07-10,312.9,317.94,303.13,316.05,13702080.0,0.0,1.0,312.9,317.94,303.13,316.05,13702080.0,340.2993333333334,,38.29970472440945,Hold
180,TSLA,2017-07-07,313.5,317.0,307.38,313.22,14053750.0,0.0,1.0,313.5,317.0,307.38,313.22,14053750.0,339.158,,37.281437125748525,Hold
181,TSLA,2017-07-06,317.26,320.7899,306.3,308.89,19189195.0,0.0,1.0,317.26,320.7899,306.3,308.89,19189195.0,337.72366666666665,,27.715451300356918,Hold
182,TSLA,2017-07-05,347.2,347.24,326.33,327.09,16883496.0,0.0,1.0,347.2,347.24,326.33,327.09,16883496.0,336.5296666666666,,43.229786773460305,Hold
183,TSLA,2017-07-03,370.24,371.35,351.5,352.62,6297330.0,0.0,1.0,370.24,371.35,351.5,352.62,6297330.0,336.206,,54.39130434782609,Hold
184,TSLA,2017-06-30,363.71,366.7674,359.6187,361.61,5759458.0,0.0,1.0,363.71,366.7674,359.6187,361.61,5759458.0,336.133,,65.11331573677984,Hold
185,TSLA,2017-06-29,370.61,371.0,354.1,360.75,8180408.0,0.0,1.0,370.61,371.0,354.1,360.75,8180408.0,336.2341666666667,,64.11500778317003,Hold
186,TSLA,2017-06-28,366.68,371.74,362.52,371.24,6245040.0,0.0,1.0,366.68,371.74,362.52,371.24,6245040.0,336.7711666666666,,69.98435326842839,Hold
187,TSLA,2017-06-27,376.4,376.4,362.02,362.37,6884529.0,0.0,1.0,376.4,376.4,362.02,362.37,6884529.0,336.73266666666666,,64.11146944513355,Hold
188,TSLA,2017-06-26,386.69,386.95,373.1,377.49,6575285.0,0.0,1.0,386.69,386.95,373.1,377.49,6575285.0,337.14166666666665,,72.73512325325798,Hold
189,TSLA,2017-06-23,382.45,386.99,379.345,383.45,6176578.0,0.0,1.0,382.45,386.99,379.345,383.45,6176578.0,338.08433333333335,,72.24486534004637,Hold
190,TSLA,2017-06-22,377.99,385.0,373.57,382.61,7485677.0,0.0,1.0,377.99,385.0,373.57,382.61,7485677.0,338.941,,74.34210526315789,Hold
191,TSLA,2017-06-21,374.35,376.99,368.02,376.4,4900356.0,0.0,1.0,374.35,376.99,368.02,376.4,4900356.0,339.918,,69.26047658175841,Hold
192,TSLA,2017-06-20,376.67,378.88,369.73,372.24,7396357.0,0.0,1.0,376.67,378.88,369.73,372.24,7396357.0,341.463,,68.21786986079636,Hold
193,TSLA,2017-06-19,375.0,376.7,367.8,369.8,6392331.0,0.0,1.0,375.0,376.7,367.8,369.8,6392331.0,343.1373333333333,,73.40416267525907,Hold
194,TSLA,2017-06-16,377.975,378.01,370.1,371.4,6259666.0,0.0,1.0,377.975,378.01,370.1,371.4,6259666.0,344.73499999999996,,75.60739436619716,Hold
195,TSLA,2017-06-15,372.5,375.46,366.49,375.34,10371559.0,0.0,1.0,372.5,375.46,366.49,375.34,10371559.0,346.07733333333334,,79.34811412419397,Hold
196,TSLA,2017-06-14,381.085,384.25,376.31,380.66,12731997.0,0.0,1.0,381.085,384.25,376.31,380.66,12731997.0,347.6173333333333,,76.69690022924351,Hold
197,TSLA,2017-06-13,367.62,376.0,366.61,375.95,11693404.0,0.0,1.0,367.62,376.0,366.61,375.95,11693404.0,348.68733333333336,,64.67111055213178,Hold
198,TSLA,2017-06-12,357.99,364.5,350.62,359.01,10476833.0,0.0,1.0,357.99,364.5,350.62,359.01,10476833.0,349.33433333333335,,48.513606219986265,Hold
199,TSLA,2017-06-09,374.42,376.87,354.8,357.32,17160231.0,0.0,1.0,374.42,376.87,354.8,357.32,17160231.0,349.8276666666667,337.959677,48.05753765998414,Hold
200,TSLA,2017-06-08,363.75,371.9,360.22,370.0,8975028.0,0.0,1.0,363.75,371.9,360.22,370.0,8975028.0,351.21433333333334,338.41377700000004,49.31476569407603,Hold
201,TSLA,2017-06-07,356.34,360.5,355.14,359.65,9287888.0,0.0,1.0,356.34,360.5,355.14,359.65,9287888.0,352.20533333333333,338.691127,48.521096128751616,Hold
202,TSLA,2017-06-06,344.7,359.4929,339.97,352.85,10951473.0,0.0,1.0,344.7,359.4929,339.97,352.85,10951473.0,353.125,338.94767700000006,35.27020564323291,Hold
203,TSLA,2017-06-05,338.5,348.44,334.21,347.32,6737855.0,0.0,1.0,338.5,348.44,334.21,347.32,6737855.0,353.761,339.13877699999995,28.28986900612908,Buy
204,TSLA,2017-06-02,339.77,342.88,335.93,339.85,5570256.0,0.0,1.0,339.77,342.88,335.93,339.85,5570256.0,354.437,339.255377,26.202137132680335,Buy
205,TSLA,2017-06-01,344.0,344.88,337.29,340.37,7580447.0,0.0,1.0,344.0,344.88,337.29,340.37,7580447.0,354.8566666666667,339.404477,28.591800356506255,Buy
206,TSLA,2017-05-31,337.69,342.89,335.16,341.01,9863176.0,0.0,1.0,337.69,342.89,335.16,341.01,9863176.0,355.4433333333333,339.54172700000004,30.63375914671957,Hold
207,TSLA,2017-05-30,326.0,336.28,325.76,335.1,7663064.0,0.0,1.0,326.0,336.28,325.76,335.1,7663064.0,355.6293333333333,339.61047699999995,29.36979785969085,Buy
208,TSLA,2017-05-26,317.28,325.49,316.31,325.14,7705715.0,0.0,1.0,317.28,325.49,316.31,325.14,7705715.0,355.56000000000006,339.608177,24.983776768332277,Buy
209,TSLA,2017-05-25,311.02,316.97,307.81,316.83,4819412.0,0.0,1.0,311.02,316.97,307.81,316.83,4819412.0,355.586,339.559177,19.787256015697622,Buy
210,TSLA,2017-05-24,306.51,311.0,305.4,310.22,5016931.0,0.0,1.0,306.51,311.0,305.4,310.22,5016931.0,355.486,339.401077,14.105177333876867,Buy
211,TSLA,2017-05-23,310.46,310.73,303.48,303.86,4304658.0,0.0,1.0,310.46,310.73,303.48,303.86,4304658.0,355.3183333333334,339.19282699999997,13.871905382379452,Buy
212,TSLA,2017-05-22,312.8,314.37,306.8,310.35,4279615.0,0.0,1.0,312.8,314.37,306.8,310.35,4279615.0,354.76033333333334,339.108727,22.760859829825336,Buy
213,TSLA,2017-05-19,315.5,316.5,310.2,310.83,4639506.0,0.0,1.0,315.5,316.5,310.2,310.83,4639506.0,353.3673333333333,339.01737700000007,23.618204517080883,Buy
214,TSLA,2017-05-18,307.0,313.94,305.31,313.06,5590416.0,0.0,1.0,307.0,313.94,305.31,313.06,5590416.0,351.749,338.921177,13.3402008756116,Buy
215,TSLA,2017-05-17,314.39,314.63,305.5,306.11,6675795.0,0.0,1.0,314.39,314.63,305.5,306.11,6675795.0,349.92766666666665,338.81072700000004,13.95098303258817,Buy
216,TSLA,2017-05-16,317.59,320.06,315.14,317.01,4121619.0,0.0,1.0,317.59,320.06,315.14,317.01,4121619.0,348.12,338.729027,27.13118938233788,Buy
217,TSLA,2017-05-15,318.38,320.2,312.53,315.88,7568594.0,0.0,1.0,318.38,320.2,312.53,315.88,7568594.0,346.57033333333334,338.632827,28.74526771227687,Buy
218,TSLA,2017-05-12,325.48,327.0,321.53,324.81,4114166.0,0.0,1.0,325.48,327.0,321.53,324.81,4114166.0,344.81433333333337,338.60222699999997,40.029169981437256,Hold
219,TSLA,2017-05-11,323.4,326.0,319.6,323.1,4693235.0,0.0,1.0,323.4,326.0,319.6,323.1,4693235.0,342.80266666666665,338.50242699999995,38.72862550580864,Hold
220,TSLA,2017-05-10,321.56,325.5,318.12,325.22,5681214.0,0.0,1.0,321.56,325.5,318.12,325.22,5681214.0,340.8896666666667,338.373577,39.889870662056616,Hold
221,TSLA,2017-05-09,309.38,321.99,309.1,321.3592,9596356.0,0.0,1.0,309.38,321.99,309.1,321.3592,9596356.0,339.05497333333335,338.193273,40.96485044870646,Hold
222,TSLA,2017-05-08,310.9,313.79,305.82,307.0,6981229.0,0.0,1.0,310.9,313.79,305.82,307.0,6981229.0,336.8803066666667,337.968023,38.724515166583785,Hold
223,TSLA,2017-05-05,298.0,308.55,296.8,308.35,8084153.0,0.0,1.0,298.0,308.55,296.8,308.35,8084153.0,334.8319733333334,337.7789230000001,44.22972237343497,Hold
224,TSLA,2017-05-04,307.435,307.77,290.7601,295.46,14039582.0,0.0,1.0,307.435,307.77,290.7601,295.46,14039582.0,332.30064000000004,337.589723,40.747241725175506,Hold
225,TSLA,2017-05-03,317.67,321.53,310.45,310.765,6278906.0,0.0,1.0,317.67,321.53,310.45,310.765,6278906.0,330.14814,337.469698,53.892114311481855,Hold
226,TSLA,2017-05-02,324.0,327.6599,316.5601,318.89,5242868.0,0.0,1.0,324.0,327.6599,316.5601,318.89,5242868.0,328.08914000000004,337.38669799999997,54.72658844365727,Hold
227,TSLA,2017-05-01,314.88,327.25,314.81,322.83,8480546.0,0.0,1.0,314.88,327.25,314.81,322.83,8480546.0,326.3184733333334,337.330523,56.39658848614072,Hold
228,TSLA,2017-04-28,309.83,314.8,308.0,314.0025,4447619.0,0.0,1.0,309.83,314.8,308.0,314.0025,4447619.0,324.8182233333333,337.28898549999997,50.46938419781369,Hold
229,TSLA,2017-04-27,311.69,313.09,307.5,308.605,3430245.0,0.0,1.0,311.69,313.09,307.5,308.605,3430245.0,323.19439,337.2137105,51.26207698922556,Hold
230,TSLA,2017-04-26,312.37,314.5,309.0,310.17,4184186.0,0.0,1.0,312.37,314.5,309.0,310.17,4184186.0,321.2000566666667,337.1859105,46.17919785498829,Hold
231,TSLA,2017-04-25,308.0,313.98,305.86,313.79,6666406.0,0.0,1.0,308.0,313.98,305.86,313.79,6666406.0,319.67139000000003,337.2043105,48.86413043478262,Hold
232,TSLA,2017-04-24,309.22,310.55,306.0215,308.03,5077561.0,0.0,1.0,309.22,310.55,306.0215,308.03,5077561.0,318.17739,337.1676605,40.55499268265225,Hold
233,TSLA,2017-04-21,302.0,306.4,300.42,305.6,4509756.0,0.0,1.0,302.0,306.4,300.42,305.6,4509756.0,316.7867233333334,336.97066049999995,40.228922389726414,Hold
234,TSLA,2017-04-20,306.51,309.15,300.23,302.51,6149352.0,0.0,1.0,306.51,309.15,300.23,302.51,6149352.0,315.5420566666666,336.8150605,37.45581087052584,Hold
235,TSLA,2017-04-19,302.46,306.62,302.11,305.52,3898024.0,0.0,1.0,302.46,306.62,302.11,305.52,3898024.0,314.38039,336.6741605000001,41.16798187114416,Hold
236,TSLA,2017-04-18,299.7,300.8399,297.9,300.25,3035698.0,0.0,1.0,299.7,300.8399,297.9,300.25,3035698.0,313.02172333333334,336.45646050000005,45.81161578555473,Hold
237,TSLA,2017-04-17,302.7,304.0,298.68,301.44,4138736.0,0.0,1.0,302.7,304.0,298.68,301.44,4138736.0,311.8997233333333,336.21741049999997,45.703805023625954,Hold
238,TSLA,2017-04-13,296.7,307.39,295.3,304.0,9284634.0,0.0,1.0,296.7,307.39,295.3,304.0,9284634.0,311.19505666666663,335.9653105,56.09216721358256,Hold
239,TSLA,2017-04-12,306.34,308.4481,296.32,296.84,6050682.0,0.0,1.0,306.34,308.4481,296.32,296.84,6050682.0,310.5287233333333,335.7204105,38.76019049156508,Hold
240,TSLA,2017-04-11,313.38,313.47,305.5,308.71,5724577.0,0.0,1.0,313.38,313.47,305.5,308.71,5724577.0,310.47839,335.5163105,42.2514842441772,Hold
241,TSLA,2017-04-10,309.15,313.7299,308.71,312.39,7664458.0,0.0,1.0,309.15,313.7299,308.71,312.39,7664458.0,310.7627233333333,335.3640105,42.02200825309491,Hold
242,TSLA,2017-04-07,297.5,302.69,297.15,302.54,4562929.0,0.0,1.0,297.5,302.69,297.15,302.54,4562929.0,310.50239,335.18851050000006,41.37541853203418,Hold
243,TSLA,2017-04-06,296.88,301.94,294.1,298.7,5520588.0,0.0,1.0,296.88,301.94,294.1,298.7,5520588.0,310.0980566666667,334.9533085,42.36844132829954,Hold
244,TSLA,2017-04-05,302.04,304.88,294.2,295.0,7880938.0,0.0,1.0,302.04,304.88,294.2,295.0,7880938.0,309.4960566666667,334.6643585,38.68417126659704,Hold
245,TSLA,2017-04-04,296.89,304.81,294.53,303.7,10134556.0,0.0,1.0,296.89,304.81,294.53,303.7,10134556.0,309.41572333333335,334.42505850000003,43.00374427957286,Hold
246,TSLA,2017-04-03,286.9,299.0,284.58,298.52,13888618.0,0.0,1.0,286.9,299.0,284.58,298.52,13888618.0,308.79939,334.16755850000004,43.352439535859084,Hold
247,TSLA,2017-03-31,278.73,279.68,276.3197,278.3,3294640.0,0.0,1.0,278.73,279.68,276.3197,278.3,3294640.0,307.5467233333333,333.83620850000005,34.71786833855799,Hold
248,TSLA,2017-03-30,278.04,282.0,277.21,277.92,4148426.0,0.0,1.0,278.04,282.0,277.21,277.92,4148426.0,305.98372333333333,333.49000850000004,35.80417965592889,Hold
249,TSLA,2017-03-29,278.34,279.6,275.54,277.38,3676157.0,0.0,1.0,278.34,279.6,275.54,277.38,3676157.0,304.45972333333333,333.1766085,33.277870216306155,Hold
250,TSLA,2017-03-28,277.02,280.68,275.0,277.45,7987604.0,0.0,1.0,277.02,280.68,275.0,277.45,7987604.0,302.86739000000006,332.8827585000001,35.55865214086647,Hold
251,TSLA,2017-03-27,260.6,270.57,259.75,270.22,6230795.0,0.0,1.0,260.6,270.57,259.75,270.22,6230795.0,301.16275,332.54410849999994,31.630971993410213,Hold
252,TSLA,2017-03-24,255.7,263.89,255.01,263.16,5647253.0,0.0,1.0,255.7,263.89,255.01,263.16,5647253.0,299.70141666666666,332.1859085,27.17925793473401,Hold
253,TSLA,2017-03-23,255.39,257.672,253.3,254.78,3320245.0,0.0,1.0,255.39,257.672,253.3,254.78,3320245.0,297.91575,331.7913585,26.81367144432194,Hold
254,TSLA,2017-03-22,251.56,255.07,250.51,255.01,4059297.0,0.0,1.0,251.56,255.07,250.51,255.01,4059297.0,296.5674166666667,331.3843585,16.038451808752825,Hold
255,TSLA,2017-03-21,262.83,264.8,250.24,250.68,6908554.0,0.0,1.0,262.83,264.8,250.24,250.68,6908554.0,294.56458333333336,331.05485849999997,11.290929619872003,Hold
256,TSLA,2017-03-20,260.6,264.55,258.821,261.92,3614294.0,0.0,1.0,260.6,264.55,258.821,261.92,3614294.0,292.6655833333333,330.7913585,24.95684340320591,Hold
257,TSLA,2017-03-17,264.0,265.33,261.2,261.5,6497496.0,0.0,1.0,264.0,265.33,261.2,261.5,6497496.0,290.62125,330.5126085,26.055612770339863,Hold
258,TSLA,2017-03-16,262.4,265.75,259.06,262.05,7132153.0,0.0,1.0,262.4,265.75,259.06,262.05,7132153.0,288.88950000000006,330.2202085,27.894807460083186,Hold
259,TSLA,2017-03-15,257.0,261.0,254.27,255.73,5330806.0,0.0,1.0,257.0,261.0,254.27,255.73,5330806.0,287.127,329.94210849999996,16.756756756756758,Hold
260,TSLA,2017-03-14,246.11,258.12,246.02,258.0,7598446.0,0.0,1.0,246.11,258.12,246.02,258.0,7598446.0,285.388,329.65530849999993,20.73945696129408,Hold
261,TSLA,2017-03-13,244.82,246.85,242.781,246.17,3022625.0,0.0,1.0,244.82,246.85,242.781,246.17,3022625.0,283.134,329.32795849999997,23.59901396877568,Hold
262,TSLA,2017-03-10,246.21,246.5,243.0,243.69,3066272.0,0.0,1.0,246.21,246.5,243.0,243.69,3066272.0,280.9893333333333,328.95995849999997,22.811755361397942,Hold
263,TSLA,2017-03-09,247.63,248.66,243.0,244.9,3879293.0,0.0,1.0,247.63,248.66,243.0,244.9,3879293.0,278.966,328.5584585,24.473436026406816,Hold
264,TSLA,2017-03-08,247.0,250.07,245.32,246.87,3728649.0,0.0,1.0,247.0,250.07,245.32,246.87,3728649.0,277.11133333333333,328.13450850000004,26.663614163614184,Hold
265,TSLA,2017-03-07,251.92,253.89,248.32,248.59,3459470.0,0.0,1.0,251.92,253.89,248.32,248.59,3459470.0,275.21366666666665,327.73255850000004,31.978003666055656,Hold
266,TSLA,2017-03-06,247.91,251.7,247.51,251.21,3355500.0,0.0,1.0,247.91,251.7,247.51,251.21,3355500.0,273.57899999999995,327.33310850000004,39.24779557315098,Hold
267,TSLA,2017-03-03,250.74,251.9,249.0,251.57,2929234.0,0.0,1.0,250.74,251.9,249.0,251.57,2929234.0,271.9166666666667,326.8966085,46.624605678233436,Hold
268,TSLA,2017-03-02,249.71,253.28,248.27,250.48,3351833.0,0.0,1.0,249.71,253.28,248.27,250.48,3351833.0,270.13266666666664,326.4317585,45.32121462507747,Hold
269,TSLA,2017-03-01,254.18,254.85,249.11,250.02,4809488.0,0.0,1.0,254.18,254.85,249.11,250.02,4809488.0,268.572,325.9924085,49.25909295015716,Hold
270,TSLA,2017-02-28,244.19,251.0,243.9,249.99,6078145.0,0.0,1.0,244.19,251.0,243.9,249.99,6078145.0,266.61466666666666,325.5472085,32.10321032103212,Hold
271,TSLA,2017-02-27,248.17,248.36,242.01,246.23,11460810.0,0.0,1.0,248.17,248.36,242.01,246.23,11460810.0,264.40933333333334,325.0732085,29.179165530406337,Hold
272,TSLA,2017-02-24,252.66,258.25,250.2,257.0,8171626.0,0.0,1.0,252.66,258.25,250.2,257.0,8171626.0,262.89133333333336,324.7136585,44.61505651524845,Hold
273,TSLA,2017-02-23,264.0,264.66,255.56,255.99,14915249.0,0.0,1.0,264.0,264.66,255.56,255.99,14915249.0,261.4676666666667,324.4179585,50.312650312650334,Hold
274,TSLA,2017-02-22,280.31,283.45,272.6,273.51,8754975.0,0.0,1.0,280.31,283.45,272.6,273.51,8754975.0,260.7513333333333,324.2293085,63.64596163997888,Hold
275,TSLA,2017-02-21,275.45,281.4,274.01,277.39,5676747.0,0.0,1.0,275.45,281.4,274.01,277.39,5676747.0,259.8743333333333,324.0499585,81.93535188216042,Hold
276,TSLA,2017-02-17,265.8,272.89,264.15,272.23,6257149.0,0.0,1.0,265.8,272.89,264.15,272.23,6257149.0,258.998,323.8926085,77.67649340574093,Hold
277,TSLA,2017-02-16,277.6,280.0,268.5,268.95,7077322.0,0.0,1.0,277.6,280.0,268.5,268.95,7077322.0,258.6863333333333,323.7113585,72.42215178071974,Hold
278,TSLA,2017-02-15,280.0,282.24,276.44,279.76,4947856.0,0.0,1.0,280.0,282.24,276.44,279.76,4947856.0,258.7476666666667,323.5775085,76.3246358251961,Hold
279,TSLA,2017-02-14,279.03,287.39,278.61,280.98,7345224.0,0.0,1.0,279.03,287.39,278.61,280.98,7345224.0,258.86766666666665,323.4381585,76.13361303856706,Hold
280,TSLA,2017-02-13,270.74,280.7899,270.51,280.6,7029605.0,0.0,1.0,270.74,280.7899,270.51,280.6,7029605.0,258.97266666666667,323.3034585,74.60237736480832,Hold
281,TSLA,2017-02-10,269.79,270.95,266.11,269.23,3619739.0,0.0,1.0,269.79,270.95,266.11,269.23,3619739.0,258.93966666666665,323.0618585,62.48232965790219,Hold
282,TSLA,2017-02-09,266.25,271.18,266.15,269.2,7820222.0,0.0,1.0,266.25,271.18,266.15,269.2,7820222.0,259.14099999999996,322.82380850000004,63.43283582089551,Hold
283,TSLA,2017-02-08,257.35,263.36,256.2,262.08,3933014.0,0.0,1.0,257.35,263.36,256.2,262.08,3933014.0,259.38433333333336,322.5564585,57.898873460833094,Hold
284,TSLA,2017-02-07,258.19,260.0,256.42,257.48,4244775.0,0.0,1.0,258.19,260.0,256.42,257.48,4244775.0,259.46666666666664,322.2808585,54.6285996786553,Hold
285,TSLA,2017-02-06,251.0,257.82,250.63,257.77,3562517.0,0.0,1.0,251.0,257.82,250.63,257.77,3562517.0,259.70300000000003,321.9806585,57.450929752066116,Hold
286,TSLA,2017-02-03,251.91,252.179,249.68,251.33,2186723.0,0.0,1.0,251.91,252.179,249.68,251.33,2186723.0,259.35,321.6936085,46.122281493639726,Hold
287,TSLA,2017-02-02,248.34,252.42,247.71,251.55,2499775.0,0.0,1.0,248.34,252.42,247.71,251.55,2499775.0,259.0183333333333,321.3761085,46.93030973451327,Hold
288,TSLA,2017-02-01,253.05,253.2,249.05,249.24,3958829.0,0.0,1.0,253.05,253.2,249.05,249.24,3958829.0,258.59133333333335,321.0598085,28.751532130975306,Hold
289,TSLA,2017-01-31,249.24,255.89,247.7,251.93,4116104.0,0.0,1.0,249.24,255.89,247.7,251.93,4116104.0,258.46466666666663,320.76295849999997,27.235336194563658,Hold
290,TSLA,2017-01-30,252.53,255.2899,247.1,250.63,3801074.0,0.0,1.0,252.53,255.2899,247.1,250.63,3801074.0,258.219,320.47260850000004,29.254706108336507,Hold
291,TSLA,2017-01-27,251.38,253.0,248.52,252.95,3166336.0,0.0,1.0,251.38,253.0,248.52,252.95,3166336.0,258.445,320.16035850000003,34.344422700587074,Hold
292,TSLA,2017-01-26,254.29,255.74,250.75,252.51,3152123.0,0.0,1.0,254.29,255.74,250.75,252.51,3152123.0,258.739,319.9079585,16.547999017922876,Hold
293,TSLA,2017-01-25,257.31,258.46,251.8,254.47,5146361.0,0.0,1.0,257.31,258.46,251.8,254.47,5146361.0,259.058,319.6653585,18.037135278514512,Hold
294,TSLA,2017-01-24,250.0,254.8,249.65,254.61,4965451.0,0.0,1.0,250.0,254.8,249.65,254.61,4965451.0,259.316,319.4081585,18.481688091195693,Hold
295,TSLA,2017-01-23,245.85,250.8899,245.5,248.92,6262938.0,0.0,1.0,245.85,250.8899,245.5,248.92,6262938.0,259.327,319.13885849999997,21.434599156118082,Hold
296,TSLA,2017-01-20,245.46,246.0,243.01,244.73,4204275.0,0.0,1.0,245.46,246.0,243.01,244.73,4204275.0,259.111,318.83205849999996,19.189121128179266,Hold
297,TSLA,2017-01-19,247.25,248.68,240.75,243.76,7732303.0,0.0,1.0,247.25,248.68,240.75,243.76,7732303.0,258.85066666666665,318.5545585,22.705601907032147,Hold
298,TSLA,2017-01-18,236.65,239.71,235.58,238.36,3768967.0,0.0,1.0,236.65,239.71,235.58,238.36,3768967.0,258.44666666666666,318.14095849999995,22.176949941792742,Hold
299,TSLA,2017-01-17,236.7,239.96,234.37,235.58,4617522.0,0.0,1.0,236.7,239.96,234.37,235.58,4617522.0,257.9653333333333,317.6612085,19.891451831750373,Hold
300,TSLA,2017-01-13,230.0,237.85,229.59,237.75,6092960.0,0.0,1.0,230.0,237.85,229.59,237.75,6092960.0,257.55733333333336,317.24955850000003,29.158993247391024,Hold
301,TSLA,2017-01-12,229.06,230.7,225.58,229.59,3790229.0,0.0,1.0,229.06,230.7,225.58,229.59,3790229.0,257.00266666666664,316.7931585,22.902270483711746,Hold
302,TSLA,2017-01-11,229.07,229.98,226.68,229.73,3650825.0,0.0,1.0,229.07,229.98,226.68,229.73,3650825.0,256.09366666666665,316.3109585,24.56323337679268,Hold
303,TSLA,2017-01-10,232.0,232.0,226.89,229.87,3659955.0,0.0,1.0,232.0,232.0,226.89,229.87,3659955.0,255.22299999999998,315.8311085,19.189944134078218,Hold
304,TSLA,2017-01-09,228.97,231.92,228.0,231.28,3979484.0,0.0,1.0,228.97,231.92,228.0,231.28,3979484.0,253.81533333333334,315.3008085,23.057644110275703,Hold
305,TSLA,2017-01-06,226.93,230.31,225.45,229.01,5527893.0,0.0,1.0,226.93,230.31,225.45,229.01,5527893.0,252.20266666666666,314.76075849999995,16.620189626324617,Hold
306,TSLA,2017-01-05,226.42,227.48,221.95,226.75,5911695.0,0.0,1.0,226.42,227.48,221.95,226.75,5911695.0,250.68666666666664,314.16900849999996,15.817409766454361,Hold
307,TSLA,2017-01-04,214.75,228.0,214.31,226.99,11213471.0,0.0,1.0,214.75,228.0,214.31,226.99,11213471.0,249.288,313.5449085,11.790878754171317,Hold
308,TSLA,2017-01-03,214.86,220.33,210.96,216.99,5923254.0,0.0,1.0,214.86,220.33,210.96,216.99,5923254.0,247.19566666666665,312.8316085,8.948057616761233,Hold
